,molecule_chembl_id,IC50,units,smiles,pIC50
1584,CHEMBL3898929,26.0,nM,N#C/C(=C\C1CC1)C(=O)N1CCC[C@H]1Cn1cc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,7.585026652029182
1585,CHEMBL3942924,26.0,nM,CN(C)C(=O)N1CC=C(c2cc3c(-c4cccc(NC(=O)c5ccc(C(C)(C)C)cc5)c4CO)ncnc3[nH]2)CC1,7.585026652029182
1586,CHEMBL3893163,26.0,nM,CCC(=O)Nc1cccc(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)c1,7.585026652029182
1587,CHEMBL4468226,26.0,nM,Cn1c2c(cc(Nc3ccc(C(=O)N4CCOCC4)cn3)c1=O)-c1cccc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c1C[C@H](O)C2,7.585026652029182
1588,CHEMBL3702841,26.0,nM,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)N(C1CC1)C1COC1,7.585026652029182
1589,CHEMBL4075954,26.0,nM,CC(C)C(=O)N1CCO[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)C1,7.585026652029182
1590,CHEMBL3263648,26.0,nM,Cc1ccc(-c2nc(Nc3ccc(C(=O)N4CCOCC4)cc3)c3nc[nH]c3n2)cc1NC(=O)c1ccc(C(C)(C)C)cc1,7.585026652029182
1591,CHEMBL4749522,26.0,nM,Cc1c(NC(=O)c2ccc(C3CC3)cc2)cc(F)cc1-c1ncnc2[nH]cc(C3=CCN(C(=O)/C=C/CN4CCCC4)CC3)c12,7.585026652029182
1592,CHEMBL4457018,26.0,nM,C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCN(CC)CC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,7.585026652029182
1593,CHEMBL4246324,26.0,nM,C=CS(=O)(=O)N(C)c1cccc(-c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)c1C,7.585026652029182
1594,CHEMBL4647569,26.0,nM,Cn1cc(-c2ccnc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c2CO)nc(NC(=O)[C@@H]2C[C@@H]2F)c1=O,7.585026652029182
1595,CHEMBL4114701,26.5,nM,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)N1CCOCC1,7.576754126063192
1596,CHEMBL3649460,26.73,nM,CN1Cc2cc(C(C)(C)C)ccc2C(=O)N1c1cccc(-c2cc(C(N)=O)n(C)c2)c1CO,7.5730010412434625
1597,CHEMBL4227235,26.89,nM,C=CC(=O)N1CCC[C@@H](n2nc(C#CCOc3ccc(C)cc3)c3c(N)ncnc32)C1,7.570409197776698
1598,CHEMBL3941531,27.0,nM,CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3ncnc4[nH]c(C5=CCN(C(=O)CF)CC5)cc34)c2CO)cc1,7.568636235841012
1599,CHEMBL453737,27.0,nM,COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,7.568636235841012
1600,CHEMBL3263658,27.0,nM,Cc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1,7.568636235841012
1601,CHEMBL4865664,27.0,nM,CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3cc4[nH]cnc4c(Nc4ccc(C(=O)N5CCOCC5)cc4)n3)c2)cc1,7.568636235841012
1602,CHEMBL3907591,27.0,nM,Nc1ncnc2c1c(-c1cc(O)c(F)c(F)c1)nn2C1Cc2ccccc2C1,7.568636235841012
1603,CHEMBL3949721,27.0,nM,CC(C)(CNC(=O)/C(C#N)=C/C1CC1)Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,7.568636235841012
1604,CHEMBL4859528,27.0,nM,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5ccc(OC(F)(F)F)cc5)c(F)c4)ccnc3[nH]2)cn1,7.568636235841012
1605,CHEMBL3649450,27.02,nM,CC(C)(C)c1ccc2c(=O)n(-c3cccc(-c4c[nH]c(C(N)=O)c4)c3CO)ncc2c1,7.568314655313988
1606,CHEMBL4468913,27.1,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CC(C)OC(C)C4)cc3)ncc2F)c1,7.567030709125595
1607,CHEMBL4095386,27.2,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCC(=O)N(CCOC)CCOC)cc3)ncc2F)c1,7.565431095965801
1608,CHEMBL4102992,27.5,nM,C[C@H]1CN(c2ccc(Nc3cc(-c4cc(F)cc(N5CCn6c(cc7c6CCCC7)C5=O)c4CO)cn(C)c3=O)nc2)CCN1C,7.560667306169737
1609,CHEMBL4113559,27.6,nM,CCc1nsc(NC(=O)c2ccc(-c3nc([C@@H]4CC[C@H]5CCC(=O)N5C4)n4ccnc(N)c34)cc2)n1,7.559090917934782
1610,CHEMBL4868355,27.9,nM,CC#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5F)cc4)[nH]c23)CC1,7.554395796726403
1611,CHEMBL4114706,28.0,nM,CC(C)(N)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3)cc2F)c2c(N)ncnc21,7.552841968657781
1612,CHEMBL3263633,28.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCN(CCO)CC3)cc2)c2ncn(C)c2n1,7.552841968657781
1613,CHEMBL3621458,28.0,nM,COc1cccc(-c2ccc(C(N)=O)c3[nH]c4ccc(C(=O)N5CCN(C)CC5)cc4c23)c1,7.552841968657781
1614,CHEMBL4869628,28.0,nM,CC1CC2(C1)CN(C(=O)NCc1ccc(-c3ccnc4[nH]c(-c5cnn(C)c5)nc34)cc1F)C2,7.552841968657781
1615,CHEMBL4237249,28.0,nM,C=CC(=O)N(C)c1cccc(-c2ccc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)c1,7.552841968657781
1616,CHEMBL4213416,28.0,nM,Nc1nc(Nc2ccc(N3CCOCC3)cc2)nc(-c2cccc(NC(=O)c3cc4c(s3)CCCC4)c2CO)n1,7.552841968657781
1617,CHEMBL4101864,28.3,nM,O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ccnc3[nH]c(C4=CCNCC4)cc23)c1CO,7.548213564475709
1618,CHEMBL4531607,28.3,nM,CC#CC(=O)N1CCC[C@@H](n2nc(C#CCOc3ccccc3)c3c(N)ncnc32)C1,7.548213564475709
1619,CHEMBL3652676,28.35,nM,CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-n4cc(C(N)=O)c5ccc(-c6ccccc6Cl)nc54)c3CO)ncc2c1,7.547446936771075
1620,CHEMBL4633931,29.0,nM,C#CC(=O)N1CCCC(Nc2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1,7.537602002101044
1621,CHEMBL3900330,29.0,nM,COCCNC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,7.537602002101044
1622,CHEMBL3961487,29.0,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c(-c3cccc(N)c3)c[nH]c12,7.537602002101044
1623,CHEMBL3621460,29.0,nM,COc1ccc(-c2ccc(C(N)=O)c3[nH]c4ccc(C(=O)N5CCN(C)CC5)cc4c23)cc1,7.537602002101044
1624,CHEMBL4868393,29.2,nM,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccc(Cl)cn3)cc2)c(C(N)=O)n1N,7.534617148551582
1625,CHEMBL3910685,29.4,nM,Cc1c(-c2cn(C)c(=O)c(Nc3ccc(C4C(=O)N(C)CCN4C)cc3)n2)cccc1N1Cc2cc(C(C)(C)C)ccc2C1=O,7.531652669587842
1626,CHEMBL4462242,29.9,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCOCC4)cc3)ncc2F)c1,7.52432881167557
1627,CHEMBL2057922,30.0,nM,Cc1c(NC(=O)c2ccc(N(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2ncc(N)n2n1,7.522878745280337
1628,CHEMBL3401269,30.0,nM,Cc1c(NC(=O)c2ccc(C3(C)CC3)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,7.522878745280337
1629,CHEMBL3974246,30.0,nM,Cc1c(-c2ncnc3[nH]c(-c4ccc(CN5CCN(C)CC5)cc4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,7.522878745280337
1630,CHEMBL3955425,30.0,nM,C=CC(=O)Nc1ccc(Cl)c(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)c1,7.522878745280337
1631,CHEMBL3401281,30.0,nM,Cc1c(NC(=O)c2cc3ccccc3s2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,7.522878745280337
1632,CHEMBL3975732,30.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(S(C)(=O)=O)CC3)cc12,7.522878745280337
1633,CHEMBL4129646,30.0,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(CCC)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,7.522878745280337
1634,CHEMBL3621498,30.0,nM,CC(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c23)c1,7.522878745280337
1635,CHEMBL3787671,30.6,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(CC3CC3)c3cnc(Nc4ccc(N(C)C)nc4)nc32)c1,7.514278573518419
1636,CHEMBL4435060,30.7,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N(C)Cc4cccnc4)cc3)ncc2F)c1,7.512861624522813
1637,CHEMBL3787217,31.0,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(CC3CC3)c3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1,7.508638306165727
1638,CHEMBL4544821,31.1,nM,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2[C@H]1CCN(C[C@@H]2CO2)C1,7.507239610973162
1639,CHEMBL3786922,31.2,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2S(C)(=O)=O)c1,7.505845405981557
1640,CHEMBL4292468,31.3,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCN4CCOCC4)c(OC)c3)ncc2Cl)c1,7.504455662453552
1641,CHEMBL4079989,31.4,nM,O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ccnc3[nH]c(C4=CCN(C5COC5)CC4)cc23)c1CO,7.503070351926786
1642,CHEMBL4090117,31.6,nM,Cn1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(Nc2ccc(N3CCN(C4CCOCC4)CC3)cn2)c1=O,7.500312917381596
1643,CHEMBL3402571,31.6,nM,CN(C)Cc1ccc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)cc1,7.500312917381596
1644,CHEMBL4286241,31.9,nM,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(OCCN(C)C)cc4OC)nc32)c1,7.496209316942819
1645,CHEMBL3263649,32.0,nM,Cc1c(NC(=O)C2CCC(C(C)(C)C)CC2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1,7.494850021680094
1646,CHEMBL3951173,32.0,nM,Cc1c(-c2ncnc3[nH]c(-c4ccc(C(=O)N5CCC(O)CC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,7.494850021680094
1647,CHEMBL3896817,32.0,nM,C=CC(=O)NC1CNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn2C1,7.494850021680094
1648,CHEMBL4633058,32.0,nM,Cn1cc(-c2ccnc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c2CO)cc(NC(=O)[C@H]2C[C@@H]2F)c1=O,7.494850021680094
1649,CHEMBL4240087,32.0,nM,C=CC(=O)N1C2CC1CN(c1ccc(C(N)=O)c(Oc3ccc(Oc4ccccc4)cc3)n1)C2,7.494850021680094
1650,CHEMBL4059850,32.0,nM,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,7.494850021680094
1651,CHEMBL4073491,32.0,nM,CC(=O)c1ccc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ccnc3[nH]2)cc1,7.494850021680094
1652,CHEMBL4791140,32.0,nM,Cc1cc(-c2ccnc(Nc3ccccn3)n2)ccc1CNC(=O)c1cnc(C(C)(C)C)s1,7.494850021680094
1653,CHEMBL3647528,32.0,nM,CN(C)C/C=C/C(=O)N1CC2(CC(n3nc(-c4ccc(Oc5ccccc5)cn4)c4c(N)ncnc43)C2)C1,7.494850021680094
1654,CHEMBL3621497,32.0,nM,COc1cccc(-c2ccc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c23)c1,7.494850021680094
1655,CHEMBL3621513,32.0,nM,Cc1c(Cl)cccc1-c1ccc(C(N)=O)c2[nH]c3cc(C(=O)N4CCN(C)CC4)ccc3c12,7.494850021680094
1656,CHEMBL3895794,32.1,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CP(=O)(OCC)OCC)cc3)ncc2F)c1,7.493494967595128
1657,CHEMBL4097832,32.2,nM,COCCCN1CCN(c2ccc(Nc3cc(-c4ccnc(N5CCn6c(cc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)nc2)CC1,7.492144128304169
1658,CHEMBL3402581,32.5,nM,O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ncnc3[nH]c(C4=CCNCC4)cc23)c1CO,7.488116639021126
1659,CHEMBL3968888,32.5,nM,CC1(/C=C(\C#N)C(=O)N2CCC[C@H]2Cn2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)COC1,7.488116639021126
1660,CHEMBL3973506,32.5,nM,Cc1c(-c2ncnc3[nH]c(-c4ccc(CN5CCC(O)CC5)cc4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,7.488116639021126
1661,CHEMBL3685425,33.0,nM,C=CC(=O)Nc1cccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)c1,7.481486060122112
1662,CHEMBL3958017,33.0,nM,Cc1c(-c2nc(N)nc3[nH]c(-c4ccc(CN5CCN(C)CC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,7.481486060122112
1663,CHEMBL3358397,33.0,nM,CN1CC(N2CCN(c3ccc(Nc4cc(-c5cccc(-n6ccc7cc(C8CC8)cc(F)c7c6=O)c5CO)cn(C)c4=O)nc3)CC2)C1,7.481486060122112
1664,CHEMBL3263646,33.0,nM,CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3nc(Nc4ccc(C(=O)N5CCOCC5)cc4)c4nc[nH]c4n3)c2)cc1,7.481486060122112
1665,CHEMBL4114730,33.0,nM,Cc1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C[C@H]1CCCN1C(=O)/C(C#N)=C/C1CC1,7.481486060122112
1666,CHEMBL4440096,33.0,nM,NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn([C@@H]2CCCN(C(=O)/C=C/CO)C2)c1N,7.481486060122112
1667,CHEMBL4475457,33.0,nM,C=CC(=O)N[C@H]1CC[C@@H](Nc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,7.481486060122112
1668,CHEMBL4594348,33.0,nM,C=CC(=O)N1CCC[C@@H](c2ccc(C(N)=O)c3[nH]ccc23)C1,7.481486060122112
1669,CHEMBL4097010,33.3,nM,CN(C)C(=O)c1ccc(-c2nc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ccnc3[nH]2)cc1,7.47755576649368
1670,CHEMBL4071754,33.4,nM,CC(=O)N1CC2(C1)CN(c1ccc(Nc3cc(-c4ccnc(N5CCn6c(cc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)nc1)C2,7.476253533188435
1671,CHEMBL3928675,33.7,nM,CN1CCN(C)[C@@H](c2ccc(Nc3nc(-c4ccc(F)c(N5Cc6cc(C(C)(C)C)sc6C5=O)c4F)cn(C)c3=O)cc2)C1=O,7.4723700991286615
1672,CHEMBL3926815,34.0,nM,C=CC(=O)N1CCC(c2cn3nc(-c4ccc(Oc5ccccc5)cc4)c(C(N)=O)c3[nH]2)C1,7.468521082957745
1673,CHEMBL4066223,34.0,nM,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N(C)C,7.468521082957745
1674,CHEMBL4238798,34.0,nM,C=CC(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c(C)cc23)c1C,7.468521082957745
1675,CHEMBL4637414,34.0,nM,C=CC(=O)NCCOc1cc(C(O)c2ccccc2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,7.468521082957745
1676,CHEMBL4114814,34.0,nM,CC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1cc(-c2ccc(Oc3cccc(F)c3F)cc2)c2c(N)ncnc21,7.468521082957745
1677,CHEMBL4856208,34.7,nM,C=CC(=O)N1CC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(OC)cc5)cc4)[nH]c23)C1,7.459670525209126
1678,CHEMBL3699644,35.0,nM,CC(C)(C)c1cc2c(s1)C(=O)N(c1nc(-c3cc(Nc4cc(C5CC5)[nH]n4)c(=O)[nH]n3)ccc1F)C2,7.455931955649724
1679,CHEMBL3933887,35.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCS(=O)(=O)CC3)cc12,7.455931955649724
1680,CHEMBL3983770,35.0,nM,CN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)cnc7C6=O)c5CO)ccnc4[nH]3)nc2)CC1,7.455931955649724
1681,CHEMBL4875035,35.0,nM,Cc1c(NC(=O)c2nc3ccccc3[nH]2)cccc1-c1cc2[nH]cnc2c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,7.455931955649724
1682,CHEMBL3263655,35.0,nM,Cc1cccc(-c2nc(Nc3ccc(C(=O)N4CCOCC4)cc3)c3nc[nH]c3n2)c1C,7.455931955649724
1683,CHEMBL4059723,35.0,nM,CC1(C(=O)N2CCO[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4F)c4c(N)nccn34)C2)CCC1,7.455931955649724
1684,CHEMBL4458344,35.0,nM,C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,7.455931955649724
1685,CHEMBL4794025,35.0,nM,CN(C)C/C=C/C(=O)N(C)CCn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)n[nH]c(=O)c21,7.455931955649724
1686,CHEMBL4443136,35.4,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCCSC(=S)N(C)C)cc3)ncc2F)c1,7.450996737974212
1687,CHEMBL4439745,35.6,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCN(C)CC4)cc3)ncc2F)c1,7.448550002027124
1688,CHEMBL4549626,36.0,nM,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4ccnc(NC)c4)c23)CC1,7.443697499232712
1689,CHEMBL3940111,36.0,nM,Cc1c(-c2ncnc3[nH]c(-c4ccc(C(=O)N5CCNCC5)cc4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,7.443697499232712
1690,CHEMBL388978,36.0,nM,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7.443697499232712
1691,CHEMBL3290143,36.0,nM,C/C=C/C(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,7.443697499232712
1692,CHEMBL3972734,36.4,nM,Cc1c(-c2cn(C)c(=O)c(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)cccc1N1Cc2cc(C(C)(C)C)ccc2C1=O,7.438898616350944
1693,CHEMBL4062634,36.6,nM,COCCN1CCN(c2ccc(Nc3cc(-c4ccnc(N5CCn6c(cc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)nc2)CC1,7.436518914605589
1694,CHEMBL4443198,36.6,nM,Nc1ncnc2c1c(-c1ccc3c(c1)OCO3)cn2[C@H]1CCN(C[C@@H]2CO2)C1,7.436518914605589
1695,CHEMBL4633949,36.8,nM,C=CC(=O)N1CCCC(Nc2nc(Nc3ccc4c(c3)COB4O)ncc2C(F)(F)F)C1,7.434152181326482
1696,CHEMBL4110111,36.9,nM,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)[nH]n4)cc3)c12,7.432973633840939
1697,CHEMBL4104254,37.0,nM,CC1(C(=O)N2CC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1,7.431798275933005
1698,CHEMBL3945118,37.0,nM,CN(C)CCC(=O)N1CCc2[nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn3c2C1,7.431798275933005
1699,CHEMBL3893632,37.0,nM,CCN(CC)C(C)(C)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,7.431798275933005
1700,CHEMBL4159852,37.2,nM,C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(COc6cccc(C(F)(F)F)c6)cc5)cc4c32)ccc1C,7.429457060118103
1701,CHEMBL3358344,38.0,nM,CCN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ncc6cc(C(C)(C)C)ccc6c5=O)c4CO)cn(C)c3=O)nc2)CC1,7.42021640338319
1702,CHEMBL3978311,38.0,nM,CC#CC(=O)NCC1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccc(F)cc4F)cc3)nn21,7.42021640338319
1703,CHEMBL4064893,38.0,nM,O=C(c1ccc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ccnc3[nH]2)cc1)N1CCCCC1,7.42021640338319
1704,CHEMBL4209666,38.0,nM,CN(C)c1ccc(C(=O)Nc2cccc(-c3nc(N)nc(Nc4ccc(N5CCOCC5)cc4)n3)c2CO)cc1,7.42021640338319
1705,CHEMBL3621504,38.0,nM,CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(-c4cccc(Cl)c4)c23)CC1,7.42021640338319
1706,CHEMBL4794146,38.0,nM,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4OC(F)(F)F)c4c(N)nccn34)C2)COC1,7.42021640338319
1707,CHEMBL3263628,38.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2ncn(C)c2n1,7.42021640338319
1708,CHEMBL4229038,38.17,nM,C=CC(=O)N1CCC[C@@H](n2nc(C#CCOc3ccccc3OC)c3c(N)ncnc32)C1,7.4182778400509015
1709,CHEMBL4173695,38.6,nM,C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccsc5)cc4c32)ccc1C,7.413412695328245
1710,CHEMBL3402575,38.8,nM,O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ncnc3[nH]c(-c4cc[nH]n4)cc23)c1CO,7.411168274405792
1711,CHEMBL3895544,39.0,nM,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OC4CCOCC4)cc3)nn21,7.4089353929735005
1712,CHEMBL4214229,39.0,nM,COc1ccc(Nc2nc(N)cc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cc1,7.4089353929735005
1713,CHEMBL3621495,39.0,nM,CC(=O)Nc1ccc(-c2ccc(C(N)=O)c3[nH]c4ccc(C(=O)N5CCN(C)CC5)cc4c23)cc1,7.4089353929735005
1714,CHEMBL3622194,39.0,nM,CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(-c4cccc(NC(=O)c5ccc(F)cc5)c4)c23)CC1,7.4089353929735005
1715,CHEMBL3290141,39.0,nM,Cc1ccc(NC(=O)c2ccc3ccccc3c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,7.4089353929735005
1716,CHEMBL4063638,39.0,nM,CC1C=C(c2ccnc(N3CCc4c(sc5c4CC(C)(C)C5)C3=O)c2CO)C=C(Nc2ccc(N3CCN(C4COC4)CC3)cc2)C1=O,7.4089353929735005
1717,CHEMBL4853848,39.3,nM,C=CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(CC)ccn3)cc2)c(C(N)=O)n1N,7.405607449624574
1718,CHEMBL3649459,39.35,nM,Cn1cc(-c2cccc(-n3ccc4cc(C5CC5)cc(F)c4c3=O)c2CO)cc1C(N)=O,7.4050552633049165
1719,CHEMBL4228867,39.8,nM,C=CC(=O)N1CCC[C@@H](n2nc(C#CCCOc3ccccc3)c3c(N)ncnc32)C1,7.400116927926312
1720,CHEMBL3927476,40.0,nM,N#C/C=C/CN1CCc2[nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn3c2C1,7.3979400086720375
1721,CHEMBL1916906,40.0,nM,CNc1cc2c(cc1F)nc(Nc1ccccc1C)c1cncn12,7.3979400086720375
1722,CHEMBL3401267,40.0,nM,CCC(C)(C)c1ccc(C(=O)Nc2cccc(-c3cn(C)c(=O)c(Nc4ccc(C(=O)N5CCOCC5)cc4)n3)c2C)cc1,7.3979400086720375
1723,CHEMBL4238999,40.0,nM,C=CC(=O)N1CC[C@H](Nc2ccc(C(N)=O)c(Oc3ccc(Oc4ccccc4)cc3)n2)C1,7.3979400086720375
1724,CHEMBL4066176,40.0,nM,C[C@@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,7.3979400086720375
